#,Thermostat,identifier,311064582709
#,Thermostat,name,Home
#,Start,date,2020-04-01
#,End,date,2020-04-30

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Cool Stage 2 (sec),Heat Stage 1 (sec),Heat Stage 2 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Downstairs (F),Downstairs2,Kids' Room (F),Kids' Room2,Bedroom (F),Bedroom2
2020-04-01,00:00:00,auto,compressorCoolOff,,Sleep,73,66,72.3,60,57.3,0,0,0,0,0,0,1.1,72.3,60,0,72.1,0,74.2,0,74,0,
2020-04-01,00:05:00,auto,compressorCoolOff,,Sleep,73,66,72.3,60,57.3,0,0,0,0,0,0,1.1,72.2,60,0,72.1,0,74.1,0,74,0,
2020-04-01,00:10:00,auto,compressorCoolOff,,Sleep,73,66,72.3,60,57.3,0,0,0,0,0,0,1.1,72.2,60,0,72,0,74.1,0,74,0,
2020-04-01,00:15:00,auto,compressorCoolOff,,Sleep,73,66,72.2,60,57.3,0,0,0,0,0,0,1.1,72.1,60,0,72,0,74.1,0,73.8,0,
2020-04-01,00:20:00,auto,compressorCoolOff,,Sleep,73,66,72.2,60,57.3,0,0,0,0,0,0,1.1,72,60,0,72,0,74.1,0,73.8,0,
2020-04-01,00:25:00,auto,compressorCoolOff,,Sleep,73,66,72.2,60,57.3,0,0,0,0,0,0,1.1,72,60,0,72,0,74.1,0,73.8,0,
2020-04-01,00:30:00,auto,compressorCoolOff,,Sleep,73,66,72.1,60,56.6,0,0,0,0,0,0,1,71.9,60,0,72,0,74,0,73.8,0,
2020-04-01,00:35:00,auto,compressorCoolOff,,Sleep,73,66,72,60,56.6,0,0,0,0,0,0,1.1,71.9,60,0,72,0,74,0,73.6,0,
2020-04-01,00:40:00,auto,compressorCoolOff,,Sleep,73,66,72,60,56.6,0,0,0,0,0,0,1.1,71.9,60,0,72,0,74,0,73.6,0,
2020-04-01,00:45:00,auto,compressorCoolOff,,Sleep,73,66,72,60,56.6,0,0,0,0,0,0,1.1,71.8,60,0,72,0,74,0,73.6,0,
2020-04-01,00:50:00,auto,compressorCoolOff,,Sleep,73,66,72,60,56.6,0,0,0,0,0,0,1,71.8,60,0,72,0,73.9,0,73.6,0,
2020-04-01,00:55:00,auto,compressorCoolOff,,Sleep,73,66,71.9,60,56.6,0,0,0,0,0,0,1,71.7,60,0,72,0,73.8,0,73.5,0,
2020-04-01,01:00:00,auto,compressorCoolOff,,Sleep,73,66,71.7,60,54.3,0,0,0,0,0,0,1.1,71.6,60,0,71.9,0,73.8,0,73.4,0,
2020-04-01,01:05:00,auto,compressorCoolOff,,Sleep,73,66,71.7,60,54.3,0,0,0,0,0,0,1.1,71.5,60,0,71.8,0,73.8,0,73.4,0,
2020-04-01,01:10:00,auto,compressorCoolOff,,Sleep,73,66,71.8,60,54.3,0,0,0,0,0,0,1.1,71.5,60,0,71.8,0,73.8,0,73.4,0,
2020-04-01,01:15:00,auto,compressorCoolOff,,Sleep,73,66,71.7,60,54.3,0,0,0,0,0,0,1.1,71.5,60,0,71.8,0,73.7,0,73.4,0,
2020-04-01,01:20:00,auto,compressorCoolOff,,Sleep,73,66,71.6,60,54.3,0,0,0,0,0,0,1.1,71.4,60,0,71.8,0,73.6,0,73.3,0,
2020-04-01,01:25:00,auto,compressorCoolOff,,Sleep,73,66,71.5,60,54.3,0,0,0,0,0,0,1.2,71.4,60,0,71.8,0,73.6,0,73.2,0,
2020-04-01,01:30:00,auto,compressorCoolOff,,Sleep,73,66,71.5,60,53.7,0,0,0,0,0,0,1.2,71.3,60,0,71.6,0,73.6,0,73.2,0,
2020-04-01,01:35:00,auto,compressorCoolOff,,Sleep,73,66,71.4,60,53.7,0,0,0,0,0,0,1.1,71.3,60,0,71.6,0,73.4,0,73.1,0,
2020-04-01,01:40:00,auto,compressorCoolOff,,Sleep,73,66,71.4,60,53.7,0,0,0,0,0,0,1.1,71.2,60,0,71.6,0,73.4,0,73,0,
2020-04-01,01:45:00,auto,compressorCoolOff,,Sleep,73,66,71.4,60,53.7,0,0,0,0,0,0,1.1,71.2,60,0,71.6,0,73.4,0,73,0,
2020-04-01,01:50:00,auto,compressorCoolOff,,Sleep,73,66,71.4,60,53.7,0,0,0,0,0,0,1.1,71.2,60,0,71.6,0,73.4,0,73,0,
2020-04-01,01:55:00,auto,compressorCoolOff,,Sleep,73,66,71.4,60,53.7,0,0,0,0,0,0,1.1,71.1,60,0,71.6,0,73.4,0,73,0,
2020-04-01,02:00:00,auto,compressorCoolOff,,Sleep,73,66,71.3,60,54.4,0,0,0,0,0,0,1,71,60,0,71.6,0,73.2,0,72.9,0,
2020-04-01,02:05:00,auto,compressorCoolOff,,Sleep,73,66,71.3,60,54.4,0,0,0,0,0,0,1,71,60,0,71.6,0,73.2,0,72.9,0,
2020-04-01,02:10:00,auto,compressorCoolOff,,Sleep,73,66,71.3,60,54.4,0,0,0,0,0,0,1,70.9,60,0,71.5,0,73.2,0,72.9,0,
2020-04-01,02:15:00,auto,compressorCoolOff,,Sleep,73,66,71.2,60,54.4,0,0,0,0,0,0,1,70.9,60,0,71.4,0,73.2,0,72.7,0,
2020-04-01,02:20:00,auto,compressorCoolOff,,Sleep,73,66,71.1,60,54.4,0,0,0,0,0,0,1,70.8,60,0,71.4,0,73,0,72.7,0,
2020-04-01,02:25:00,auto,compressorCoolOff,,Sleep,73,66,71.1,60,54.4,0,0,0,0,0,0,1,70.8,60,0,71.4,0,73,0,72.7,0,
2020-04-01,02:30:00,auto,compressorCoolOff,,Sleep,73,66,71,60,53.7,0,0,0,0,0,0,1,70.7,60,0,71.3,0,73,0,72.7,0,
2020-04-01,02:35:00,auto,compressorCoolOff,,Sleep,73,66,71,60,53.7,0,0,0,0,0,0,1.1,70.7,60,0,71.2,0,73,0,72.7,0,
2020-04-01,02:40:00,auto,compressorCoolOff,,Sleep,73,66,71,60,53.7,0,0,0,0,0,0,1,70.6,60,0,71.2,0,73,0,72.5,0,
2020-04-01,02:45:00,auto,compressorCoolOff,,Sleep,73,66,70.9,60,53.7,0,0,0,0,0,0,1,70.5,60,0,71.2,0,72.9,0,72.5,0,
2020-04-01,02:50:00,auto,compressorCoolOff,,Sleep,73,66,70.9,60,53.7,0,0,0,0,0,0,1,70.5,60,0,71.2,0,72.9,0,72.5,0,
2020-04-01,02:55:00,auto,compressorCoolOff,,Sleep,73,66,70.8,60,53.7,0,0,0,0,0,0,1.1,70.5,60,0,71.2,0,72.9,0,72.3,0,
2020-04-01,03:00:00,auto,compressorCoolOff,,Sleep,73,66,70.7,60,53.2,0,0,0,0,0,0,1,70.4,60,0,71.2,0,72.7,0,72.3,0,
2020-04-01,03:05:00,auto,compressorCoolOff,,Sleep,73,66,70.7,60,53.2,0,0,0,0,0,0,1,70.3,60,0,71.2,0,72.7,0,72.3,0,
2020-04-01,03:10:00,auto,compressorCoolOff,,Sleep,73,66,70.7,60,53.2,0,0,0,0,0,0,1,70.3,60,0,71.2,0,72.7,0,72.3,0,
2020-04-01,03:15:00,auto,compressorCoolOff,,Sleep,73,66,70.6,60,53.2,0,0,0,0,0,0,1,70.3,60,0,71.1,0,72.7,0,72.2,0,
2020-04-01,03:20:00,auto,compressorCoolOff,,Sleep,73,66,70.6,60,53.2,0,0,0,0,0,0,1,70.2,60,0,71,0,72.7,0,72.1,0,
2020-04-01,03:25:00,auto,compressorCoolOff,,Sleep,73,66,70.6,60,53.2,0,0,0,0,0,0,1,70.2,60,0,71,0,72.7,0,72.1,0,
2020-04-01,03:30:00,auto,compressorCoolOff,,Sleep,73,66,70.5,60,52,0,0,0,0,0,0,1,70.1,60,0,71,0,72.5,0,72,0,
2020-04-01,03:35:00,auto,compressorCoolOff,,Sleep,73,66,70.4,60,52,0,0,0,0,0,0,1,70,60,0,71,0,72.5,0,72,0,
2020-04-01,03:40:00,auto,compressorCoolOff,,Sleep,73,66,70.4,60,52,0,0,0,0,0,0,1.1,70,60,0,71,0,72.5,0,72,0,
2020-04-01,03:45:00,auto,compressorCoolOff,,Sleep,73,66,70.3,60,52,0,0,0,0,0,0,1.1,69.9,60,0,70.9,0,72.5,0,72,0,
2020-04-01,03:50:00,auto,compressorCoolOff,,Sleep,73,66,70.3,60,52,0,0,0,0,0,0,1,69.9,60,0,70.9,0,72.3,0,71.8,0,
2020-04-01,03:55:00,auto,compressorCoolOff,,Sleep,73,66,70.2,60,52,0,0,0,0,0,0,1,69.8,60,0,70.9,0,72.3,0,71.8,0,
