#,Thermostat,identifier,311064582709
#,Thermostat,name,Home
#,Start,date,2016-01-01
#,End,date,2016-01-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Cool Stage 2 (sec),Heat Stage 1 (sec),Heat Stage 2 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Downstairs (F),Downstairs2,Kids' Room (F),Kids' Room2,Bedroom (F),Bedroom2
2015-12-31,23:00:00,auto,heatOff,,Sleep,74,68,67.8,49,49.1,9,0,0,0,0,0,,68,49,0,68.5,0,68.6,0,66.8,0,
2015-12-31,23:05:00,auto,heatOff,,Sleep,74,68,67.7,48,49.1,9,0,0,0,0,0,,67.9,48,1,68.5,0,68.6,0,66.8,0,
2015-12-31,23:10:00,auto,heatOff,,Sleep,74,68,67.7,48,49.1,9,0,0,0,0,0,,67.9,48,0,68.5,0,68.6,0,66.8,1,
2015-12-31,23:15:00,auto,heatOff,,Sleep,74,68,67.7,47,49.1,9,0,0,0,0,0,,67.9,47,0,68.3,0,68.6,0,66.8,1,
2015-12-31,23:20:00,auto,heatOff,,Sleep,74,68,67.8,47,49.1,9,0,0,0,0,0,,68,47,0,68.3,0,68.6,0,66.8,1,
2015-12-31,23:25:00,auto,heatOff,,Sleep,74,68,67.8,47,49.1,9,0,0,0,0,0,,68.1,47,0,68.3,0,68.6,0,66.8,1,
2015-12-31,23:30:00,auto,heatOff,,Sleep,74,68,67.8,47,49.1,9,0,0,0,0,0,,68,47,0,68.3,0,68.6,0,66.8,1,
2015-12-31,23:35:00,auto,heatOff,,Sleep,74,68,67.8,47,49.1,9,0,0,0,0,0,,68,47,0,68.3,0,68.6,0,67,1,
2015-12-31,23:40:00,auto,heatOff,,Sleep,74,68,67.7,47,49.1,9,0,0,0,0,0,,68,47,0,68.3,0,68.5,0,66.9,1,
2015-12-31,23:45:00,auto,heatOff,,Sleep,74,68,67.7,47,49.1,9,0,0,0,0,0,,68,47,0,68.1,0,68.5,0,66.8,0,
2015-12-31,23:50:00,auto,heatOff,,Sleep,74,68,67.7,47,49.1,9,0,0,0,0,0,,68,47,0,68.1,0,68.5,0,66.7,0,
2015-12-31,23:55:00,auto,heatOff,,Sleep,74,68,67.7,47,49.1,9,0,0,0,0,0,,68,47,0,67.9,0,68.5,0,66.7,0,
2016-01-01,00:00:00,auto,heatOff,,Sleep,74,68,67.6,47,48.7,11,0,0,0,0,0,,68,47,1,68.1,0,68.5,0,66.5,0,
2016-01-01,00:05:00,auto,heatOff,,Sleep,74,68,67.6,47,48.7,11,0,0,0,0,0,,67.9,47,0,67.9,0,68.5,0,66.5,1,
2016-01-01,00:10:00,auto,heatOff,,Sleep,74,68,67.5,47,48.7,11,0,0,120,0,0,,67.9,47,0,67.9,0,68.4,0,66.5,1,
2016-01-01,00:15:00,auto,heatStage1On,,Sleep,74,68,67.6,46,48.7,11,0,0,195,0,45,,68.1,46,0,67.9,0,68.3,0,66.5,0,
2016-01-01,00:20:00,auto,heatOff,,Sleep,74,68,68,46,48.7,11,0,0,0,0,0,,68.6,46,0,67.9,0,68.7,0,66.8,0,
2016-01-01,00:25:00,auto,heatOff,,Sleep,74,68,68.4,46,48.7,11,0,0,0,0,0,,68.6,46,0,67.9,0,69,0,67.6,0,
2016-01-01,00:30:00,auto,heatOff,,Sleep,74,68,68.2,46,48.7,11,0,0,0,0,0,,68.4,46,0,67.9,0,68.9,0,67.4,0,
2016-01-01,00:35:00,auto,heatOff,,Sleep,74,68,67.9,47,48.7,11,0,0,0,0,0,,68.3,47,0,67.9,0,68.7,0,66.9,0,
2016-01-01,00:40:00,auto,heatOff,,Sleep,74,68,67.8,47,48.7,11,0,0,0,0,0,,68.2,47,0,67.8,0,68.6,0,66.7,0,
2016-01-01,00:45:00,auto,heatOff,,Sleep,74,68,67.7,47,48.7,11,0,0,0,0,0,,68.1,47,0,67.7,0,68.6,0,66.6,0,
2016-01-01,00:50:00,auto,heatOff,,Sleep,74,68,67.7,47,48.7,11,0,0,0,0,0,,68.1,47,0,67.7,0,68.5,0,66.5,0,
2016-01-01,00:55:00,auto,heatOff,,Sleep,74,68,67.6,47,48.7,11,0,0,0,0,0,,68,47,0,67.7,0,68.5,0,66.4,0,
2016-01-01,01:00:00,auto,heatOff,,Sleep,74,68,67.6,47,48.6,12,0,0,0,0,0,,68,47,0,67.6,0,68.5,0,66.3,0,
2016-01-01,01:05:00,auto,heatStage1On,,Sleep,74,68,67.5,46,48.6,12,0,0,300,0,0,,68,46,0,67.6,0,68.5,0,66.2,0,
2016-01-01,01:10:00,auto,heatStage1On,,Sleep,74,68,67.8,46,48.6,12,0,0,75,0,45,,68.5,46,0,67.6,0,68.6,0,66.4,0,
2016-01-01,01:15:00,auto,heatOff,,Sleep,74,68,68.3,46,48.6,12,0,0,0,0,0,,68.7,46,0,67.8,0,69,0,67.2,0,
2016-01-01,01:20:00,auto,heatOff,,Sleep,74,68,68.3,46,48.6,12,0,0,0,0,0,,68.5,46,0,67.7,0,69,0,67.4,0,
2016-01-01,01:25:00,auto,heatOff,,Sleep,74,68,68,46,48.6,12,0,0,0,0,0,,68.3,46,0,67.7,0,68.8,0,67.1,0,
2016-01-01,01:30:00,auto,heatOff,,Sleep,74,68,67.8,46,47.9,10,0,0,0,0,0,,68.1,46,0,67.6,0,68.6,0,66.8,0,
2016-01-01,01:35:00,auto,heatOff,,Sleep,74,68,67.7,46,47.9,10,0,0,0,0,0,,68,46,0,67.6,0,68.6,0,66.7,0,
2016-01-01,01:40:00,auto,heatOff,,Sleep,74,68,67.6,46,47.9,10,0,0,0,0,0,,67.9,46,0,67.6,0,68.6,0,66.5,0,
2016-01-01,01:45:00,auto,heatOff,,Sleep,74,68,67.6,46,47.9,10,0,0,0,0,0,,67.8,46,0,67.6,0,68.5,0,66.5,0,
2016-01-01,01:50:00,auto,heatOff,,Sleep,74,68,67.5,46,47.9,10,0,0,285,0,0,,67.9,46,0,67.6,0,68.5,0,66.3,0,
2016-01-01,01:55:00,auto,heatStage1On,,Sleep,74,68,67.7,45,47.9,10,0,0,30,0,45,,68.3,45,1,67.6,0,68.5,0,66.5,0,
2016-01-01,02:00:00,auto,heatOff,,Sleep,74,68,68.2,45,47.9,10,0,0,0,0,0,,68.5,45,0,67.6,0,68.9,0,67.3,1,
2016-01-01,02:05:00,auto,heatOff,,Sleep,74,68,68,46,47.9,10,0,0,0,0,0,,68,46,0,67.6,0,69,0,67.2,1,
2016-01-01,02:10:00,auto,heatOff,,Sleep,74,68,67.7,47,47.9,10,0,0,0,0,0,,67.5,47,0,67.6,0,68.6,0,67.1,0,
2016-01-01,02:15:00,auto,heatOff,,Sleep,74,68,67.4,47,47.9,10,0,0,240,0,0,,67.2,47,0,67.4,0,68.3,0,66.9,0,
2016-01-01,02:20:00,auto,heatStage1On,,Sleep,74,68,67.5,46,47.9,10,0,0,195,0,45,,67.4,46,0,67.4,0,68.3,0,67,0,
2016-01-01,02:25:00,auto,heatOff,,Sleep,74,68,68.3,46,47.9,10,0,0,0,0,0,,68,46,0,67.4,0,69.2,0,67.9,0,
2016-01-01,02:30:00,auto,heatOff,,Sleep,74,68,68.5,46,47.4,10,0,0,0,0,0,,67.9,46,0,67.6,0,69.4,0,68.4,0,
2016-01-01,02:35:00,auto,heatOff,,Sleep,74,68,68.1,46,47.4,10,0,0,0,0,0,,67.6,46,0,67.6,0,68.8,0,68.1,0,
2016-01-01,02:40:00,auto,heatOff,,Sleep,74,68,67.8,47,47.4,10,0,0,0,0,0,,67.4,47,0,67.5,0,68.6,0,67.7,0,
2016-01-01,02:45:00,auto,heatOff,,Sleep,74,68,67.6,47,47.4,10,0,0,45,0,0,,67.1,47,0,67.4,0,68.3,0,67.4,0,
2016-01-01,02:50:00,auto,heatStage1On,,Sleep,74,68,67.5,46,47.4,10,0,0,300,0,0,,67,46,0,67.3,0,68.3,0,67.2,0,
2016-01-01,02:55:00,auto,heatStage1On,,Sleep,74,68,67.8,46,47.4,10,0,0,30,0,45,,67.6,46,0,67.2,0,68.4,0,67.5,0,
