#,Thermostat,identifier,311064582709
#,Thermostat,name,Home
#,Start,date,2022-03-01
#,End,date,2022-03-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Cool Stage 2 (sec),Heat Stage 1 (sec),Heat Stage 2 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Downstairs (F),Downstairs2,Kids' Room (F),Kids' Room2,Bedroom (F),Bedroom2
2022-02-28,23:00:00,auto,heatOff,,Sleep,70.2,65.2,68.2,44,47.1,0,0,0,0,0,0,,65.5,44,0,,0,66.9,0,68.3,0,
2022-02-28,23:05:00,auto,heatOff,,Sleep,70.2,65.2,68.2,44,47.1,0,0,0,0,0,0,,65.4,44,0,,0,66.8,0,68.2,0,
2022-02-28,23:10:00,auto,heatOff,,Sleep,70.2,65.2,67.8,44,47.1,0,0,0,0,0,0,,65.4,44,0,,0,66.7,0,68.1,0,
2022-02-28,23:15:00,auto,heatOff,,Sleep,70.2,65.2,67.3,44,47.1,0,0,0,0,0,0,,65.3,44,0,,0,66.7,0,68,0,
2022-02-28,23:20:00,auto,heatOff,,Sleep,70.2,65.2,67,44,47.1,0,0,0,0,0,0,,65.3,44,0,,0,66.7,0,68,0,
2022-02-28,23:25:00,auto,heatOff,,Sleep,70.2,65.2,66.8,44,47.1,0,0,0,0,0,0,,65.2,44,0,,0,66.6,0,68,0,
2022-02-28,23:30:00,auto,heatOff,,Sleep,70.2,65.2,66.6,44,46.6,0,0,0,0,0,0,,65.1,44,0,,0,66.5,0,68,0,
2022-02-28,23:35:00,auto,heatOff,,Sleep,70.2,65.2,66.4,44,46.6,0,0,0,0,0,0,,65,44,0,,0,66.5,0,67.8,0,
2022-02-28,23:40:00,auto,heatOff,,Sleep,70.2,65.2,66.4,44,46.6,0,0,0,0,0,0,,65,44,0,,0,66.5,0,67.8,0,
2022-02-28,23:45:00,auto,heatOff,,Sleep,70.2,65.2,66.4,44,46.6,0,0,0,0,0,0,,65,44,0,,0,66.5,0,67.8,0,
2022-02-28,23:50:00,auto,heatOff,,Sleep,70.2,65.2,66.3,44,46.6,0,0,0,0,0,0,,64.9,44,0,,0,66.4,0,67.6,0,
2022-02-28,23:55:00,auto,heatOff,,Sleep,70.2,65.2,66.2,44,46.6,0,0,0,0,0,0,,64.8,44,0,,0,66.3,0,67.6,0,
2022-03-01,00:00:00,auto,heatOff,,Sleep,70.2,65.2,66.2,44,43.7,0,0,0,0,0,0,,64.8,44,0,,0,66.3,0,67.6,0,
2022-03-01,00:05:00,auto,heatOff,,Sleep,70.2,65.2,66.1,44,43.7,0,0,0,0,0,0,,64.8,44,0,,0,66.3,0,67.4,0,
2022-03-01,00:10:00,auto,heatOff,,Sleep,70.2,65.2,66.1,44,43.7,0,0,0,0,0,0,,64.7,44,0,,0,66.2,0,67.4,0,
2022-03-01,00:15:00,auto,heatOff,,Sleep,70.2,65.2,66,44,43.7,0,0,0,0,0,0,,64.6,44,0,,0,66.2,0,67.4,0,
2022-03-01,00:20:00,auto,heatOff,,Sleep,70.2,65.2,65.9,44,43.7,0,0,0,0,0,0,,64.5,44,0,,0,66.2,0,67.3,0,
2022-03-01,00:25:00,auto,heatOff,,Sleep,70.2,65.2,65.9,44,43.7,0,0,0,0,0,0,,64.5,44,0,,0,66.2,0,67.2,0,
2022-03-01,00:30:00,auto,heatOff,,Sleep,70.2,65.2,65.9,44,43.2,0,0,0,0,0,0,,64.4,44,0,,0,66.2,0,67.2,0,
2022-03-01,00:35:00,auto,heatOff,,Sleep,70.2,65.2,65.9,44,43.2,0,0,0,0,0,0,,64.4,44,0,,0,66.2,0,67.2,0,
2022-03-01,00:40:00,auto,heatOff,,Sleep,70.2,65.2,65.8,44,43.2,0,0,0,0,0,0,,64.4,44,0,,0,66.1,0,67.1,0,
2022-03-01,00:45:00,auto,heatOff,,Sleep,70.2,65.2,65.8,44,43.2,0,0,0,0,0,0,,64.3,44,0,,0,66,0,67.1,0,
2022-03-01,00:50:00,auto,heatOff,,Sleep,70.2,65.2,65.8,44,43.2,0,0,0,0,0,0,,64.3,44,0,,0,66,0,67.1,0,
2022-03-01,00:55:00,auto,heatOff,,Sleep,70.2,65.2,65.7,44,43.2,0,0,0,0,0,0,,64.2,44,0,,0,66,0,67.1,0,
2022-03-01,01:00:00,auto,heatOff,,Sleep,70.2,65.2,65.6,44,43.1,0,0,0,0,0,0,,64.2,44,0,,0,65.9,0,66.9,0,
2022-03-01,01:05:00,auto,heatOff,,Sleep,70.2,65.2,65.6,44,43.1,0,0,0,0,0,0,,64.2,44,0,,0,65.8,0,66.9,0,
2022-03-01,01:10:00,auto,heatOff,,Sleep,70.2,65.2,65.6,44,43.1,0,0,0,0,0,0,,64.1,44,0,,0,65.8,0,66.9,0,
2022-03-01,01:15:00,auto,heatOff,,Sleep,70.2,65.2,65.6,44,43.1,0,0,0,0,0,0,,64.1,44,0,,0,65.8,0,66.9,0,
2022-03-01,01:20:00,auto,heatOff,,Sleep,70.2,65.2,65.5,44,43.1,0,0,0,0,0,0,,64,44,0,,0,65.8,0,66.7,0,
2022-03-01,01:25:00,auto,heatOff,,Sleep,70.2,65.2,65.4,44,43.1,0,0,0,0,0,0,,63.9,44,0,,0,65.7,0,66.7,0,
2022-03-01,01:30:00,auto,heatOff,,Sleep,70.2,65.2,65.4,44,42.3,0,0,0,0,0,0,,63.9,44,0,,0,65.6,0,66.7,0,
2022-03-01,01:35:00,auto,heatOff,,Sleep,70.2,65.2,65.3,44,42.3,0,0,0,0,0,0,,63.9,44,0,,0,65.6,0,66.5,0,
2022-03-01,01:40:00,auto,heatOff,,Sleep,70.2,65.2,65.2,44,42.3,0,0,0,0,0,0,,63.8,44,0,,0,65.5,0,66.5,0,
2022-03-01,01:45:00,auto,heatOff,,Sleep,70.2,65.2,65.2,44,42.3,0,0,0,0,0,0,,63.8,44,0,,0,65.4,0,66.5,0,
2022-03-01,01:50:00,auto,heatOff,,Sleep,70.2,65.2,65.1,44,42.3,0,0,0,0,0,0,,63.8,44,0,,0,65.4,0,66.4,0,
2022-03-01,01:55:00,auto,heatOff,,Sleep,70.2,65.2,65.1,44,42.3,0,0,0,0,0,0,,63.7,44,0,,0,65.4,0,66.3,0,
2022-03-01,02:00:00,auto,heatOff,,Sleep,70.2,65.2,65,44,40.8,0,0,0,0,0,0,,63.6,44,0,,0,65.4,0,66.2,0,
2022-03-01,02:05:00,auto,heatOff,,Sleep,70.2,65.2,65,44,40.8,0,0,0,0,0,0,,63.6,44,0,,0,65.3,0,66.2,0,
2022-03-01,02:10:00,auto,heatOff,,Sleep,70.2,65.2,65,44,40.8,0,0,0,0,0,0,,63.5,44,0,,0,65.3,0,66.2,0,
2022-03-01,02:15:00,auto,heatOff,,Sleep,70.2,65.2,64.9,44,40.8,0,0,0,0,0,0,,63.4,44,0,,0,65.3,0,66.1,0,
2022-03-01,02:20:00,auto,heatOff,,Sleep,70.2,65.2,64.9,44,40.8,0,0,0,0,0,0,,63.4,44,0,,0,65.3,0,66,0,
2022-03-01,02:25:00,auto,heatOff,,Sleep,70.2,65.2,64.8,44,40.8,0,0,0,0,0,0,,63.3,44,0,,0,65.3,0,66,0,
2022-03-01,02:30:00,auto,heatOff,,Sleep,70.2,65.2,64.8,44,39.7,0,0,0,0,0,0,,63.3,44,0,,0,65.1,0,66,0,
2022-03-01,02:35:00,auto,heatOff,,Sleep,70.2,65.2,64.7,44,39.7,0,0,0,285,0,0,,63.2,44,0,,0,65.1,0,65.9,0,
2022-03-01,02:40:00,auto,heatStage1On,,Sleep,70.2,65.2,64.8,44,39.7,0,0,0,135,0,45,,63.4,44,0,,0,65.2,0,65.9,0,
2022-03-01,02:45:00,auto,heatOff,,Sleep,70.2,65.2,65.1,44,39.7,0,0,0,0,0,0,,63.9,44,0,,0,65.6,0,66.1,0,
2022-03-01,02:50:00,auto,heatOff,,Sleep,70.2,65.2,65.3,44,39.7,0,0,0,0,0,0,,64.1,44,0,,0,65.8,0,66.2,0,
2022-03-01,02:55:00,auto,heatOff,,Sleep,70.2,65.2,65.2,44,39.7,0,0,0,0,0,0,,64,44,0,,0,65.6,0,66.2,0,
2022-03-01,03:00:00,auto,heatOff,,Sleep,70.2,65.2,65,44,37.1,0,0,0,0,0,0,,63.7,44,0,,0,65.4,0,66,0,
2022-03-01,03:05:00,auto,heatOff,,Sleep,70.2,65.2,64.9,44,37.1,0,0,0,0,0,0,,63.6,44,0,,0,65.4,0,66,0,
2022-03-01,03:10:00,auto,heatOff,,Sleep,70.2,65.2,64.9,44,37.1,0,0,0,0,0,0,,63.5,44,0,,0,65.4,0,65.8,0,
2022-03-01,03:15:00,auto,heatOff,,Sleep,70.2,65.2,64.8,44,37.1,0,0,0,0,0,0,,63.4,44,0,,0,65.3,0,65.8,0,
2022-03-01,03:20:00,auto,heatOff,,Sleep,70.2,65.2,64.7,44,37.1,0,0,0,255,0,0,,63.3,44,0,,0,65.3,0,65.6,0,
2022-03-01,03:25:00,auto,heatStage1On,,Sleep,70.2,65.2,64.7,44,37.1,0,0,0,180,0,45,,63.4,44,0,,0,65.3,0,65.6,0,
2022-03-01,03:30:00,auto,heatOff,,Sleep,70.2,65.2,65.2,43,36,0,0,0,0,0,0,,63.9,43,0,,0,65.8,0,65.9,0,
2022-03-01,03:35:00,auto,heatOff,,Sleep,70.2,65.2,65.3,43,36,0,0,0,0,0,0,,64.1,43,0,,0,66,0,66,0,
2022-03-01,03:40:00,auto,heatOff,,Sleep,70.2,65.2,65.2,43,36,0,0,0,0,0,0,,63.9,43,0,,0,65.8,0,66,0,
2022-03-01,03:45:00,auto,heatOff,,Sleep,70.2,65.2,65,43,36,0,0,0,0,0,0,,63.7,43,0,,0,65.8,0,65.8,0,
2022-03-01,03:50:00,auto,heatOff,,Sleep,70.2,65.2,64.9,43,36,0,0,0,0,0,0,,63.5,43,0,,0,65.6,0,65.7,0,
2022-03-01,03:55:00,auto,heatOff,,Sleep,70.2,65.2,64.7,44,36,0,0,0,105,0,0,,63.3,44,0,,0,65.4,0,65.6,0,
2022-03-01,04:00:00,auto,heatStage1On,,Sleep,70.2,65.2,64.7,44,34.7,0,0,0,210,0,45,,63.3,44,0,,0,65.4,0,65.6,0,
2022-03-01,04:05:00,auto,heatOff,,Sleep,70.2,65.2,64.9,43,34.7,0,0,0,0,0,0,,63.5,43,0,,0,65.7,0,65.6,0,
2022-03-01,04:10:00,auto,heatOff,,Sleep,70.2,65.2,65.1,43,34.7,0,0,0,0,0,0,,63.8,43,0,,0,65.9,0,65.8,0,
2022-03-01,04:15:00,auto,heatOff,,Sleep,70.2,65.2,65.1,43,34.7,0,0,0,0,0,0,,63.7,43,0,,0,65.8,0,65.8,0,
2022-03-01,04:20:00,auto,heatOff,,Sleep,70.2,65.2,64.9,43,34.7,0,0,0,0,0,0,,63.6,43,0,,0,65.6,0,65.7,0,
