#,Thermostat,identifier,311064582709
#,Thermostat,name,Home
#,Start,date,2019-10-01
#,End,date,2019-10-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Cool Stage 2 (sec),Heat Stage 1 (sec),Heat Stage 2 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Downstairs (F),Downstairs2,Kids' Room (F),Kids' Room2,Bedroom (F),Bedroom2
2019-10-01,00:00:00,auto,compressorCoolStage1On,,Sleep,72,66,71.8,63,80.8,0,300,0,0,0,300,0.4,71.3,63,0,72.1,0,72.7,0,72.8,0,
2019-10-01,00:05:00,auto,compressorCoolStage1On,,Sleep,72,66,71.8,63,80.8,0,300,0,0,0,300,0.4,71.3,63,0,72.1,0,72.7,0,72.7,0,
2019-10-01,00:10:00,auto,compressorCoolStage1On,,Sleep,72,66,71.8,63,80.8,0,300,0,0,0,300,0.4,71.3,63,0,72.1,0,72.7,0,72.7,0,
2019-10-01,00:15:00,auto,compressorCoolStage1On,,Sleep,72,66,71.8,63,80.8,0,300,0,0,0,300,0.4,71.3,63,0,72.1,0,72.7,0,72.7,0,
2019-10-01,00:20:00,auto,compressorCoolStage1On,,Sleep,72,66,71.7,63,80.8,0,300,0,0,0,300,0.4,71.2,63,0,72.1,0,72.7,0,72.7,0,
2019-10-01,00:25:00,auto,compressorCoolStage1On,,Sleep,72,66,71.7,63,80.8,0,300,0,0,0,300,0.4,71.2,63,0,72,0,72.5,0,72.6,0,
2019-10-01,00:30:00,auto,compressorCoolStage1On,,Sleep,72,66,71.7,63,80.2,0,300,0,0,0,300,0.3,71.2,63,0,72,0,72.5,0,72.5,0,
2019-10-01,00:35:00,auto,compressorCoolStage1On,,Sleep,72,66,71.7,63,80.2,0,300,0,0,0,300,0.3,71.1,63,0,72,0,72.5,0,72.5,0,
2019-10-01,00:40:00,auto,compressorCoolStage1On,,Sleep,72,66,71.6,63,80.2,0,300,0,0,0,300,0.3,71.1,63,0,72,0,72.3,0,72.5,0,
2019-10-01,00:45:00,auto,compressorCoolStage1On,,Sleep,72,66,71.6,63,80.2,0,300,0,0,0,300,0.3,71.2,63,0,72,0,72.3,0,72.4,0,
2019-10-01,00:50:00,auto,compressorCoolStage1On,,Sleep,72,66,71.6,63,80.2,0,300,0,0,0,300,0.3,71.2,63,0,72,0,72.3,0,72.3,0,
2019-10-01,00:55:00,auto,compressorCoolStage1On,,Sleep,72,66,71.5,63,80.2,0,300,0,0,0,300,0.3,71,63,0,72,0,72.3,0,72.3,0,
2019-10-01,01:00:00,auto,compressorCoolStage1On,,Sleep,72,66,71.5,63,79.7,0,300,0,0,0,300,0.3,71,63,0,72,0,72.3,0,72.3,0,
2019-10-01,01:05:00,auto,compressorCoolStage1On,,Sleep,72,66,71.5,63,79.7,0,300,0,0,0,300,0.3,70.9,63,0,72,0,72.3,0,72.3,0,
2019-10-01,01:10:00,auto,compressorCoolStage1On,,Sleep,72,66,71.4,63,79.7,0,300,0,0,0,300,0.3,70.9,63,0,71.9,0,72.1,0,72.3,0,
2019-10-01,01:15:00,auto,compressorCoolStage1On,,Sleep,72,66,71.3,63,79.7,0,300,0,0,0,300,0.3,70.9,63,0,71.8,0,72.1,0,72.1,0,
2019-10-01,01:20:00,auto,compressorCoolStage1On,,Sleep,72,66,71.3,63,79.7,0,300,0,0,0,300,0.4,70.9,63,0,71.9,0,72.1,0,72.1,0,
2019-10-01,01:25:00,auto,compressorCoolStage1On,,Sleep,72,66,71.3,63,79.7,0,300,0,0,0,300,0.4,70.9,63,0,71.8,0,72.1,0,72.1,0,
2019-10-01,01:30:00,auto,compressorCoolStage1On,,Sleep,72,66,71.2,63,79.5,0,300,0,0,0,300,0.3,70.8,63,0,71.8,0,72,0,72,0,
2019-10-01,01:35:00,auto,compressorCoolStage1On,,Sleep,72,66,71.2,63,79.5,0,300,0,0,0,300,0.4,70.8,63,0,71.8,0,72,0,72,0,
2019-10-01,01:40:00,auto,compressorCoolStage1On,,Sleep,72,66,71.2,63,79.5,0,300,0,0,0,300,0.3,70.7,63,0,71.8,0,72,0,72,0,
2019-10-01,01:45:00,auto,compressorCoolStage1On,,Sleep,72,66,71.2,63,79.5,0,300,0,0,0,300,0.3,70.6,63,0,71.8,0,72,0,72,0,
2019-10-01,01:50:00,auto,compressorCoolStage1On,,Sleep,72,66,71.2,63,79.5,0,300,0,0,0,300,0.3,70.6,63,0,71.7,0,72,0,72,0,
2019-10-01,01:55:00,auto,compressorCoolStage1On,,Sleep,72,66,71.2,63,79.5,0,300,0,0,0,300,0.3,70.6,63,0,71.6,0,72,0,72,0,
2019-10-01,02:00:00,auto,compressorCoolStage1On,,Sleep,72,66,71.1,63,79,0,300,0,0,0,300,0.3,70.6,63,0,71.6,0,71.8,0,72,0,
2019-10-01,02:05:00,auto,compressorCoolStage1On,,Sleep,72,66,71,63,79,0,300,0,0,0,300,0.3,70.5,63,0,71.6,0,71.8,0,71.9,0,
2019-10-01,02:10:00,auto,compressorCoolStage1On,,Sleep,72,66,71,63,79,0,300,0,0,0,300,0.3,70.5,63,0,71.6,0,71.8,0,71.8,0,
2019-10-01,02:15:00,auto,compressorCoolStage1On,,Sleep,72,66,71,63,79,0,300,0,0,0,300,0.3,70.5,63,0,71.6,0,71.8,0,71.8,0,
2019-10-01,02:20:00,auto,compressorCoolStage1On,,Sleep,72,66,70.8,62,79,0,105,0,0,0,105,0.3,70.4,62,0,71.5,0,71.8,0,71.6,0,
2019-10-01,02:25:00,auto,compressorCoolOff,,Sleep,72,66,70.6,62,79,0,0,0,0,0,0,0.6,70.2,62,0,71.5,0,71.8,0,71.7,0,
2019-10-01,02:30:00,auto,compressorCoolOff,,Sleep,72,66,70.4,61,78.6,0,0,0,0,0,0,0.7,70,61,0,71.7,0,71.8,0,71.9,0,
2019-10-01,02:35:00,auto,compressorCoolOff,,Sleep,72,66,70.4,61,78.6,0,0,0,0,0,0,0.8,69.9,61,0,71.9,0,71.8,0,72,0,
2019-10-01,02:40:00,auto,compressorCoolOff,,Sleep,72,66,70.7,62,78.6,0,0,0,0,0,0,0.6,69.9,62,0,72.1,0,71.9,0,72.2,0,
2019-10-01,02:45:00,auto,compressorCoolOff,,Sleep,72,66,70.8,63,78.6,0,0,0,0,0,0,0.6,70,63,0,72.3,0,72,0,72.4,0,
2019-10-01,02:50:00,auto,compressorCoolOff,,Sleep,72,66,70.8,63,78.6,0,0,0,0,0,0,0.6,70,63,0,72.4,0,72,0,72.6,0,
2019-10-01,02:55:00,auto,compressorCoolOff,,Sleep,72,66,70.8,62,78.6,0,0,0,0,0,0,0.7,70.1,62,0,72.6,0,72,0,72.7,0,
2019-10-01,03:00:00,auto,compressorCoolOff,,Sleep,72,66,71.1,62,78.3,0,270,0,0,0,270,0.6,70.2,62,0,72.7,0,72.1,0,72.9,0,
2019-10-01,03:05:00,auto,compressorCoolStage1On,,Sleep,72,66,71.4,64,78.3,0,300,0,0,0,300,0.4,70.4,64,0,72.7,0,72.1,0,73,0,
2019-10-01,03:10:00,auto,compressorCoolStage1On,,Sleep,72,66,71.6,64,78.3,0,300,0,0,0,300,0.3,70.7,64,0,72.3,0,72.1,0,72.8,0,
2019-10-01,03:15:00,auto,compressorCoolStage1On,,Sleep,72,66,71.4,63,78.3,0,300,0,0,0,300,0.3,70.9,63,0,72.1,0,72.1,0,72.6,0,
2019-10-01,03:20:00,auto,compressorCoolStage1On,,Sleep,72,66,71.4,63,78.3,0,300,0,0,0,300,0.4,70.9,63,0,72,0,72.1,0,72.5,0,
2019-10-01,03:25:00,auto,compressorCoolStage1On,,Sleep,72,66,71.4,63,78.3,0,300,0,0,0,300,0.3,70.9,63,0,72,0,72.1,0,72.4,0,
2019-10-01,03:30:00,auto,compressorCoolStage1On,,Sleep,72,66,71.4,63,77.9,0,300,0,0,0,300,0.3,70.9,63,0,71.9,0,72.1,0,72.2,0,
2019-10-01,03:35:00,auto,compressorCoolStage1On,,Sleep,72,66,71.3,63,77.9,0,300,0,0,0,300,0.3,70.9,63,0,71.8,0,72,0,72.1,0,
2019-10-01,03:40:00,auto,compressorCoolStage1On,,Sleep,72,66,71.3,63,77.9,0,300,0,0,0,300,0.3,70.9,63,0,71.8,0,72,0,72.1,0,
2019-10-01,03:45:00,auto,compressorCoolStage1On,,Sleep,72,66,71.2,63,77.9,0,300,0,0,0,300,0.3,70.8,63,0,71.7,0,72,0,72,0,
2019-10-01,03:50:00,auto,compressorCoolStage1On,,Sleep,72,66,71.2,63,77.9,0,300,0,0,0,300,0.3,70.7,63,0,71.6,0,72,0,72,0,
2019-10-01,03:55:00,auto,compressorCoolStage1On,,Sleep,72,66,71.2,63,77.9,0,300,0,0,0,300,0.3,70.7,63,0,71.6,0,72,0,72,0,
2019-10-01,04:00:00,auto,compressorCoolStage1On,,Sleep,72,66,71.1,63,78,0,300,0,0,0,300,0.3,70.7,63,0,71.6,0,71.8,0,71.8,0,
2019-10-01,04:05:00,auto,compressorCoolStage1On,,Sleep,72,66,71,63,78,0,300,0,0,0,300,0.4,70.6,63,0,71.6,0,71.8,0,71.8,0,
2019-10-01,04:10:00,auto,compressorCoolStage1On,,Sleep,72,66,71,63,78,0,300,0,0,0,300,0.4,70.6,63,0,71.6,0,71.8,0,71.8,0,
2019-10-01,04:15:00,auto,compressorCoolStage1On,,Sleep,72,66,70.9,63,78,0,225,0,0,0,225,0.3,70.5,63,0,71.5,0,71.8,0,71.6,0,
2019-10-01,04:20:00,auto,compressorCoolOff,,Sleep,72,66,70.8,62,78,0,0,0,0,0,0,0.4,70.4,62,0,71.4,0,71.6,0,71.6,0,
2019-10-01,04:25:00,auto,compressorCoolOff,,Sleep,72,66,70.5,61,78,0,0,0,0,0,0,0.6,70.3,61,0,71.5,0,71.6,0,71.7,0,
2019-10-01,04:30:00,auto,compressorCoolOff,,Sleep,72,66,70.4,61,77.4,0,0,0,0,0,0,0.7,70.1,61,0,71.8,0,71.6,0,71.9,0,
2019-10-01,04:35:00,auto,compressorCoolOff,,Sleep,72,66,70.5,62,77.4,0,0,0,0,0,0,0.7,70,62,0,72,0,71.7,0,72,0,
2019-10-01,04:40:00,auto,compressorCoolOff,,Sleep,72,66,70.7,63,77.4,0,0,0,0,0,0,0.5,70,63,0,72,0,71.8,0,72.2,0,
2019-10-01,04:45:00,auto,compressorCoolOff,,Sleep,72,66,70.8,63,77.4,0,0,0,0,0,0,0.6,70,63,0,72.2,0,71.9,0,72.4,0,
2019-10-01,04:50:00,auto,compressorCoolOff,,Sleep,72,66,70.8,63,77.4,0,0,0,0,0,0,0.6,70,63,0,72.4,0,72,0,72.6,0,
2019-10-01,04:55:00,auto,compressorCoolOff,,Sleep,72,66,70.8,62,77.4,0,0,0,0,0,0,0.7,70.1,62,0,72.5,0,72,0,72.7,0,
2019-10-01,05:00:00,auto,compressorCoolOff,,Sleep,72,66,71.1,63,77.5,0,285,0,0,0,285,0.5,70.2,63,0,72.6,0,72,0,72.9,0,
2019-10-01,05:05:00,auto,compressorCoolStage1On,,Sleep,72,66,71.3,64,77.5,0,300,0,0,0,300,0.4,70.4,64,0,72.5,0,72.1,0,72.8,0,
2019-10-01,05:10:00,auto,compressorCoolStage1On,,Sleep,72,66,71.4,64,77.5,0,300,0,0,0,300,0.3,70.6,64,0,72.1,0,72.1,0,72.7,0,
2019-10-01,05:15:00,auto,compressorCoolStage1On,,Sleep,72,66,71.5,64,77.5,0,300,0,0,0,300,0.2,70.8,64,0,72,0,72,0,72.6,0,
2019-10-01,05:20:00,auto,compressorCoolStage1On,,Sleep,72,66,71.4,63,77.5,0,300,0,0,0,300,0.3,70.9,63,0,72,0,72,0,72.4,0,
2019-10-01,05:25:00,auto,compressorCoolStage1On,,Sleep,72,66,71.3,63,77.5,0,300,0,0,0,300,0.3,70.9,63,0,71.8,0,72,0,72.2,0,
2019-10-01,05:30:00,auto,compressorCoolStage1On,,Sleep,72,66,71.3,63,77.1,0,300,0,0,0,300,0.3,70.9,63,0,71.8,0,72,0,72,0,
2019-10-01,05:35:00,auto,compressorCoolStage1On,,Sleep,72,66,71.2,63,77.1,0,300,0,0,0,300,0.3,70.8,63,0,71.6,0,72,0,72,0,
2019-10-01,05:40:00,auto,compressorCoolStage1On,,Sleep,72,66,71.1,63,77.1,0,300,0,0,0,300,0.3,70.7,63,0,71.6,0,71.8,0,72,0,
2019-10-01,05:45:00,auto,compressorCoolStage1On,,Sleep,72,66,71,63,77.1,0,300,0,0,0,300,0.3,70.6,63,0,71.5,0,71.8,0,71.9,0,
2019-10-01,05:50:00,auto,compressorCoolStage1On,,Sleep,72,66,71,63,77.1,0,300,0,0,0,300,0.4,70.6,63,0,71.4,0,71.8,0,71.8,0,
2019-10-01,05:55:00,auto,compressorCoolStage1On,,Sleep,72,66,70.8,63,77.1,0,45,0,0,0,45,0.3,70.4,63,0,71.4,0,71.6,0,71.6,0,
2019-10-01,06:00:00,auto,compressorCoolOff,,Sleep,72,66,70.6,61,77.2,0,0,0,0,0,0,0.5,70.3,61,0,71.4,0,71.6,0,71.6,0,
2019-10-01,06:05:00,auto,compressorCoolOff,,Sleep,72,66,70.5,61,77.2,0,0,0,0,0,0,0.7,70.1,61,0,71.6,0,71.6,0,71.8,0,
2019-10-01,06:10:00,auto,compressorCoolOff,,Sleep,72,66,70.5,61,77.2,0,0,0,0,0,0,0.9,70,61,0,71.8,0,71.8,0,72,0,
2019-10-01,06:15:00,auto,compressorCoolOff,,Sleep,72,66,70.8,62,77.2,0,105,0,0,0,105,0.7,69.9,62,0,72,0,71.8,0,72.2,0,
2019-10-01,06:20:00,auto,compressorCoolStage1On,,Sleep,72,66,71.1,63,77.2,0,300,0,0,0,300,0.6,69.9,63,0,72.1,0,71.8,0,72.3,0,
2019-10-01,06:25:00,auto,compressorCoolStage1On,,Sleep,73.6,66,71.3,63,77.2,0,60,0,0,0,60,0.6,70.1,63,0,72,0,71.8,0,72.3,0,
2019-10-01,06:30:00,auto,compressorCoolOff,,Home,74,66,71.2,63,76.9,0,0,0,0,0,0,0.7,70.2,63,0,72,0,71.8,0,72.1,0,
2019-10-01,06:35:00,auto,compressorCoolOff,,Home,74,66,71.2,63,76.9,0,0,0,0,0,0,0.7,70.2,63,0,72,0,71.8,0,72.2,0,
2019-10-01,06:40:00,auto,compressorCoolOff,,Home,74,66,71.2,63,76.9,0,0,0,0,0,0,0.7,70.1,63,0,72,0,72,0,72.3,0,
2019-10-01,06:45:00,auto,compressorCoolOff,,Home,74,66,71.2,63,76.9,0,0,0,0,0,0,0.8,70.1,63,0,72.1,0,72,0,72.5,0,
2019-10-01,06:50:00,auto,compressorCoolOff,,Home,74,66,71.3,63,76.9,0,0,0,0,0,0,0.8,70.1,63,0,72.3,0,72,0,72.7,0,
2019-10-01,06:55:00,auto,compressorCoolOff,,Home,74,66,71.4,63,76.9,0,0,0,0,0,0,0.6,70.2,63,0,72.4,0,72,0,72.7,0,
