#,Thermostat,identifier,311064582709
#,Thermostat,name,Home
#,Start,date,2015-10-01
#,End,date,2015-10-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Cool Stage 2 (sec),Heat Stage 1 (sec),Heat Stage 2 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Downstairs (F),Downstairs2,Kids' Room (F),Kids' Room2,Bedroom (F),Bedroom2
2015-10-01,00:00:00,cool,compressorCoolOff,hold,Sleep,75,75,75,48,82,5,0,0,0,0,0,,75.5,48,0,74.6,0,,,,,
2015-10-01,00:05:00,cool,compressorCoolOff,hold,Sleep,75,75,75.2,48,82,5,0,0,0,0,0,,75.6,48,0,74.8,0,,,,,
2015-10-01,00:10:00,cool,compressorCoolOff,hold,Sleep,75,75,75.2,48,82,5,0,0,0,0,0,,75.6,48,0,74.8,0,,,,,
2015-10-01,00:15:00,cool,compressorCoolOff,hold,Sleep,75,75,75.2,48,82,5,0,0,0,0,0,,75.7,48,0,74.8,0,,,,,
2015-10-01,00:20:00,cool,compressorCoolOff,hold,Sleep,75,75,75.4,48,82,5,135,0,0,0,135,,75.8,48,0,75,0,,,,,
2015-10-01,00:25:00,cool,compressorCoolStage1On,hold,Sleep,75,75,75.5,48,82,5,300,0,0,0,300,,76,48,0,75.2,0,,,,,
2015-10-01,00:30:00,cool,compressorCoolStage1On,hold,Sleep,75,75,75.5,48,81,5,300,0,0,0,300,,76.1,48,0,75,0,,,,,
2015-10-01,00:35:00,cool,compressorCoolStage1On,hold,Sleep,75,75,75.3,49,81,5,300,0,0,0,300,,75.9,49,0,74.8,0,,,,,
2015-10-01,00:40:00,cool,compressorCoolStage1On,hold,Sleep,75,75,75.1,50,81,5,195,0,0,0,240,,75.6,50,0,74.6,0,,,,,
2015-10-01,00:45:00,cool,compressorCoolOff,hold,Sleep,75,75,74.7,48,81,5,0,0,0,0,0,,75.2,48,0,74.2,0,,,,,
2015-10-01,00:50:00,cool,compressorCoolOff,hold,Sleep,75,75,74.5,48,81,5,0,0,0,0,0,,74.8,48,0,74.2,0,,,,,
2015-10-01,00:55:00,cool,compressorCoolOff,hold,Sleep,75,75,74.5,48,81,5,0,0,0,0,0,,74.8,48,0,74.4,0,,,,,
2015-10-01,01:00:00,cool,compressorCoolOff,hold,Sleep,75,75,74.7,48,81,5,0,0,0,0,0,,74.9,48,0,74.5,0,,,,,
2015-10-01,01:05:00,cool,compressorCoolOff,hold,Sleep,75,75,74.8,48,81,5,0,0,0,0,0,,75,48,0,74.6,0,,,,,
2015-10-01,01:10:00,cool,compressorCoolOff,hold,Sleep,75,75,74.9,48,81,5,0,0,0,0,0,,75.1,48,0,74.7,0,,,,,
2015-10-01,01:15:00,cool,compressorCoolOff,hold,Sleep,75,75,75,48,81,5,0,0,0,0,0,,75.2,48,0,74.8,0,,,,,
2015-10-01,01:20:00,cool,compressorCoolOff,hold,Sleep,75,75,75.1,48,81,5,0,0,0,0,0,,75.3,48,0,74.9,0,,,,,
2015-10-01,01:25:00,cool,compressorCoolOff,hold,Sleep,75,75,75.2,48,81,5,0,0,0,0,0,,75.4,48,0,75.1,0,,,,,
2015-10-01,01:30:00,cool,compressorCoolOff,hold,Sleep,75,75,75.3,48,79,7,0,0,0,0,0,,75.4,48,0,75.2,0,,,,,
2015-10-01,01:35:00,cool,compressorCoolOff,hold,Sleep,75,75,75.3,48,79,7,0,0,0,0,0,,75.5,48,0,75.2,0,,,,,
2015-10-01,01:40:00,cool,compressorCoolOff,hold,Sleep,75,75,75.3,48,79,7,0,0,0,0,0,,75.5,48,0,75.3,0,,,,,
2015-10-01,01:45:00,cool,compressorCoolOff,hold,Sleep,75,75,75.4,48,79,7,255,0,0,0,255,,75.6,48,0,75.4,0,,,,,
2015-10-01,01:50:00,cool,compressorCoolStage1On,hold,Sleep,75,75,75.6,48,79,7,300,0,0,0,300,,75.8,48,0,75.4,0,,,,,
2015-10-01,01:55:00,cool,compressorCoolStage1On,hold,Sleep,75,75,75.3,48,79,7,300,0,0,0,300,,75.7,48,0,75,0,,,,,
2015-10-01,02:00:00,cool,compressorCoolStage1On,hold,Sleep,75,75,75.1,48,79,7,300,0,0,0,300,,75.6,48,0,74.8,0,,,,,
2015-10-01,02:05:00,cool,compressorCoolStage1On,hold,Sleep,75,75,74.8,48,79,7,15,0,0,0,60,,75.2,48,0,74.5,0,,,,,
2015-10-01,02:10:00,cool,compressorCoolOff,hold,Sleep,75,75,74.5,48,79,7,0,0,0,0,0,,74.8,48,0,74.3,0,,,,,
2015-10-01,02:15:00,cool,compressorCoolOff,hold,Sleep,75,75,74.5,48,79,7,0,0,0,0,0,,74.6,48,0,74.5,0,,,,,
2015-10-01,02:20:00,cool,compressorCoolOff,hold,Sleep,75,75,74.6,48,79,7,0,0,0,0,0,,74.7,48,0,74.5,0,,,,,
2015-10-01,02:25:00,cool,compressorCoolOff,hold,Sleep,75,75,74.7,48,79,7,0,0,0,0,0,,74.8,48,0,74.6,0,,,,,
2015-10-01,02:30:00,cool,compressorCoolOff,hold,Sleep,75,75,74.8,48,78.1,5,0,0,0,0,0,,74.9,48,0,74.8,0,,,,,
2015-10-01,02:35:00,cool,compressorCoolOff,hold,Sleep,75,75,74.9,48,78.1,5,0,0,0,0,0,,75,48,0,74.8,0,,,,,
2015-10-01,02:40:00,cool,compressorCoolOff,hold,Sleep,75,75,75,48,78.1,5,0,0,0,0,0,,75,48,0,75,0,,,,,
2015-10-01,02:45:00,cool,compressorCoolOff,hold,Sleep,75,75,75,48,78.1,5,0,0,0,0,0,,75,48,0,75,0,,,,,
2015-10-01,02:50:00,cool,compressorCoolOff,hold,Sleep,75,75,75,48,78.1,5,0,0,0,0,0,,75.1,48,0,75,0,,,,,
2015-10-01,02:55:00,cool,compressorCoolOff,hold,Sleep,75,75,75.2,48,78.1,5,0,0,0,0,0,,75.2,48,0,75.2,0,,,,,
2015-10-01,03:00:00,cool,compressorCoolOff,hold,Sleep,75,75,75.2,48,78.1,5,0,0,0,0,0,,75.2,48,0,75.2,0,,,,,
2015-10-01,03:05:00,cool,compressorCoolOff,hold,Sleep,75,75,75.2,48,78.1,5,0,0,0,0,0,,75.3,48,0,75.2,0,,,,,
2015-10-01,03:10:00,cool,compressorCoolOff,hold,Sleep,75,75,75.3,48,78.1,5,0,0,0,0,0,,75.3,48,0,75.4,0,,,,,
2015-10-01,03:15:00,cool,compressorCoolOff,hold,Sleep,75,75,75.3,48,78.1,5,0,0,0,0,0,,75.3,48,0,75.4,0,,,,,
2015-10-01,03:20:00,cool,compressorCoolOff,hold,Sleep,75,75,75.3,48,78.1,5,0,0,0,0,0,,75.3,48,0,75.4,0,,,,,
2015-10-01,03:25:00,cool,compressorCoolOff,hold,Sleep,75,75,75.3,48,78.1,5,0,0,0,0,0,,75.3,48,0,75.4,0,,,,,
2015-10-01,03:30:00,cool,compressorCoolOff,hold,Sleep,75,75,75.4,49,72,7,0,0,0,0,0,,75.3,49,0,75.6,0,,,,,
2015-10-01,03:35:00,cool,compressorCoolOff,hold,Sleep,75,75,75.4,48,72,7,0,0,0,0,0,,75.3,48,0,75.6,0,,,,,
2015-10-01,03:40:00,cool,compressorCoolOff,hold,Sleep,75,75,75.4,48,72,7,255,0,0,0,255,,75.3,48,0,75.6,0,,,,,
2015-10-01,03:45:00,cool,compressorCoolStage1On,hold,Sleep,75,75,75.5,48,72,7,300,0,0,0,300,,75.5,48,0,75.5,0,,,,,
2015-10-01,03:50:00,cool,compressorCoolStage1On,hold,Sleep,75,75,75.3,48,72,7,300,0,0,0,300,,75.4,48,0,75.2,0,,,,,
2015-10-01,03:55:00,cool,compressorCoolStage1On,hold,Sleep,75,75,75,48,72,7,165,0,0,0,210,,75.2,48,0,74.9,0,,,,,
2015-10-01,04:00:00,cool,compressorCoolOff,hold,Sleep,75,75,74.6,48,72,7,0,0,0,0,0,,74.7,48,0,74.6,0,,,,,
2015-10-01,04:05:00,cool,compressorCoolOff,hold,Sleep,75,75,74.4,48,72,7,0,0,0,0,0,,74.4,48,0,74.5,0,,,,,
2015-10-01,04:10:00,cool,compressorCoolOff,hold,Sleep,75,75,74.5,48,72,7,0,0,0,0,0,,74.4,48,0,74.7,0,,,,,
2015-10-01,04:15:00,cool,compressorCoolOff,hold,Sleep,75,75,74.6,48,72,7,0,0,0,0,0,,74.5,48,0,74.8,0,,,,,
2015-10-01,04:20:00,cool,compressorCoolOff,hold,Sleep,75,75,74.6,49,72,7,0,0,0,0,0,,74.5,49,0,74.8,0,,,,,
2015-10-01,04:25:00,cool,compressorCoolOff,hold,Sleep,75,75,74.7,49,72,7,0,0,0,0,0,,74.6,49,0,74.9,0,,,,,
2015-10-01,04:30:00,cool,compressorCoolOff,hold,Sleep,75,75,74.8,50,72,7,0,0,0,0,0,,74.6,50,0,75,0,,,,,
2015-10-01,04:35:00,cool,compressorCoolOff,hold,Sleep,75,75,74.8,50,72,7,0,0,0,0,0,,74.6,50,0,75,0,,,,,
2015-10-01,04:40:00,cool,compressorCoolOff,hold,Sleep,75,75,74.8,50,72,7,0,0,0,0,0,,74.6,50,0,75.1,0,,,,,
2015-10-01,04:45:00,cool,compressorCoolOff,hold,Sleep,75,75,74.9,50,72,7,0,0,0,0,0,,74.7,50,0,75.2,0,,,,,
2015-10-01,04:50:00,cool,compressorCoolOff,hold,Sleep,75,75,74.9,50,72,7,0,0,0,0,0,,74.7,50,0,75.2,0,,,,,
2015-10-01,04:55:00,cool,compressorCoolOff,hold,Sleep,75,75,74.9,50,72,7,0,0,0,0,0,,74.7,50,0,75.2,0,,,,,
2015-10-01,05:00:00,cool,compressorCoolOff,hold,Sleep,75,75,75,50,72,7,0,0,0,0,0,,74.8,50,0,75.2,0,,,,,
2015-10-01,05:05:00,cool,compressorCoolOff,hold,Sleep,75,75,75,50,72,7,0,0,0,0,0,,74.8,50,0,75.3,0,,,,,
2015-10-01,05:10:00,cool,compressorCoolOff,hold,Sleep,75,75,75.1,50,72,7,0,0,0,0,0,,74.8,50,0,75.4,0,,,,,
2015-10-01,05:15:00,cool,compressorCoolOff,hold,Sleep,75,75,75.1,50,72,7,0,0,0,0,0,,74.8,50,0,75.4,0,,,,,
2015-10-01,05:20:00,cool,compressorCoolOff,hold,Sleep,75,75,75.1,50,72,7,0,0,0,0,0,,74.8,50,0,75.4,0,,,,,
