#,Thermostat,identifier,311064582709
#,Thermostat,name,Home
#,Start,date,2021-02-01
#,End,date,2021-02-28

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Cool Stage 2 (sec),Heat Stage 1 (sec),Heat Stage 2 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Downstairs (F),Downstairs2,Kids' Room (F),Kids' Room2,Bedroom (F),Bedroom2
2021-01-31,23:00:00,auto,compressorCoolOff,hold,Sleep,70,65,69,51,51.6,0,0,0,0,0,0,,68.3,51,0,69,0,69,0,69.8,0,
2021-01-31,23:05:00,auto,compressorCoolOff,hold,Sleep,70,65,69,51,51.6,0,0,0,0,0,0,,68.2,51,0,69,0,69,0,69.6,0,
2021-01-31,23:10:00,auto,compressorCoolOff,hold,Sleep,70,65,68.9,51,51.6,0,0,0,0,0,0,,68.2,51,0,68.9,0,69,0,69.6,0,
2021-01-31,23:15:00,auto,compressorCoolOff,hold,Sleep,70,65,68.9,51,51.6,0,0,0,0,0,0,,68.2,51,0,68.9,0,69,0,69.5,0,
2021-01-31,23:20:00,auto,compressorCoolOff,hold,Sleep,70,65,68.8,51,51.6,0,0,0,0,0,0,,68.1,51,0,68.8,0,69,0,69.4,0,
2021-01-31,23:25:00,auto,compressorCoolOff,hold,Sleep,70,65,68.8,51,51.6,0,0,0,0,0,0,,68.1,51,0,68.7,0,69,0,69.4,0,
2021-01-31,23:30:00,auto,compressorCoolOff,hold,Sleep,70,65,68.8,51,50.9,0,0,0,0,0,0,,68,51,0,68.7,0,69,0,69.4,0,
2021-01-31,23:35:00,auto,compressorCoolOff,hold,Sleep,70,65,68.8,51,50.9,0,0,0,0,0,0,,68,51,0,68.7,0,68.9,0,69.3,0,
2021-01-31,23:40:00,auto,compressorCoolOff,hold,Sleep,70,65,68.8,51,50.9,0,0,0,0,0,0,,67.9,51,0,68.7,0,68.9,0,69.2,0,
2021-01-31,23:45:00,auto,compressorCoolOff,hold,Sleep,70,65,68.7,51,50.9,0,0,0,0,0,0,,67.9,51,0,68.6,0,68.9,0,69.2,0,
2021-01-31,23:50:00,auto,compressorCoolOff,hold,Sleep,70,65,68.6,51,50.9,0,0,0,0,0,0,,67.9,51,0,68.5,0,68.7,0,69.1,0,
2021-01-31,23:55:00,auto,compressorCoolOff,hold,Sleep,70,65,68.5,51,50.9,0,0,0,0,0,0,,67.8,51,0,68.5,0,68.7,0,69,0,
2021-02-01,00:00:00,auto,compressorCoolOff,hold,Sleep,70,65,68.5,51,49.4,0,0,0,0,0,0,,67.7,51,0,68.5,0,68.7,0,69,0,
2021-02-01,00:05:00,auto,compressorCoolOff,hold,Sleep,70,65,68.5,51,49.4,0,0,0,0,0,0,,67.7,51,0,68.5,0,68.7,0,69,0,
2021-02-01,00:10:00,auto,compressorCoolOff,hold,Sleep,70,65,68.4,51,49.4,0,0,0,0,0,0,,67.6,51,0,68.4,0,68.7,0,68.9,0,
2021-02-01,00:15:00,auto,compressorCoolOff,hold,Sleep,70,65,68.3,51,49.4,0,0,0,0,0,0,,67.6,51,0,68.3,0,68.5,0,68.9,0,
2021-02-01,00:20:00,auto,compressorCoolOff,hold,Sleep,70,65,68.3,51,49.4,0,0,0,0,0,0,,67.5,51,0,68.3,0,68.5,0,68.9,0,
2021-02-01,00:25:00,auto,compressorCoolOff,hold,Sleep,70.4,65.1,68.2,51,49.4,0,0,0,0,0,0,,67.5,51,0,68.3,0,68.5,0,68.7,0,
2021-02-01,00:30:00,auto,compressorCoolOff,,Sleep,73,66,68.2,51,48.7,0,0,0,0,0,0,,67.5,51,0,68.3,0,68.5,0,68.7,0,
2021-02-01,00:35:00,auto,compressorCoolOff,,Sleep,73,66,68.1,51,48.7,0,0,0,0,0,0,,67.4,51,0,68.3,0,68.3,0,68.7,0,
2021-02-01,00:40:00,auto,compressorCoolOff,,Sleep,73,66,68.1,51,48.7,0,0,0,0,0,0,,67.4,51,0,68.1,0,68.3,0,68.7,0,
2021-02-01,00:45:00,auto,compressorCoolOff,,Sleep,73,66,68,51,48.7,0,0,0,0,0,0,,67.4,51,0,68.1,0,68.3,0,68.5,0,
2021-02-01,00:50:00,auto,compressorCoolOff,,Sleep,73,66,68,51,48.7,0,0,0,0,0,0,,67.3,51,0,68.1,0,68.3,0,68.5,0,
2021-02-01,00:55:00,auto,compressorCoolOff,,Sleep,73,66,68,51,48.7,0,0,0,0,0,0,,67.3,51,0,68,0,68.3,0,68.5,0,
2021-02-01,01:00:00,auto,compressorCoolOff,,Sleep,73,66,67.9,51,47.7,0,0,0,0,0,0,,67.2,51,0,68,0,68.2,0,68.4,0,
2021-02-01,01:05:00,auto,compressorCoolOff,,Sleep,73,66,67.8,51,47.7,0,0,0,0,0,0,,67.2,51,0,68,0,68.1,0,68.3,0,
2021-02-01,01:10:00,auto,compressorCoolOff,,Sleep,73,66,67.8,51,47.7,0,0,0,0,0,0,,67.1,51,0,68,0,68.1,0,68.3,0,
2021-02-01,01:15:00,auto,compressorCoolOff,,Sleep,73,66,67.7,51,47.7,0,0,0,0,0,0,,67.1,51,0,68,0,68,0,68.2,0,
