#,Thermostat,identifier,311064582709
#,Thermostat,name,Home
#,Start,date,2022-04-01
#,End,date,2022-04-30

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Cool Stage 2 (sec),Heat Stage 1 (sec),Heat Stage 2 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Downstairs (F),Downstairs2,Kids' Room (F),Kids' Room2,Bedroom (F),Bedroom2
2022-04-01,00:00:00,auto,compressorCoolOff,,Sleep,70.2,65.2,70.2,51,58.4,0,0,0,0,0,0,,69.8,51,0,69.4,0,69.6,0,71.2,0,
2022-04-01,00:05:00,auto,compressorCoolOff,,Sleep,70.2,65.2,70.2,51,58.4,0,0,0,0,0,0,,69.8,51,0,69.4,0,69.6,0,71.2,0,
2022-04-01,00:10:00,auto,compressorCoolOff,,Sleep,70.2,65.2,70.2,51,58.4,0,0,0,0,0,0,,69.8,51,0,69.4,0,69.6,0,71.2,0,
2022-04-01,00:15:00,auto,compressorCoolOff,,Sleep,70.2,65.2,70.2,51,58.4,0,0,0,0,0,0,,69.8,51,0,69.4,0,69.7,0,71.2,0,
2022-04-01,00:20:00,auto,compressorCoolOff,,Sleep,70.2,65.2,70.1,51,58.4,0,0,0,0,0,0,,69.8,51,0,69.4,0,69.6,0,71,0,
2022-04-01,00:25:00,auto,compressorCoolOff,,Sleep,70.2,65.2,70.1,51,58.4,0,0,0,0,0,0,,69.7,51,0,69.4,0,69.7,0,71,0,
2022-04-01,00:30:00,auto,compressorCoolOff,,Sleep,70.2,65.2,70.1,51,57.7,0,0,0,0,0,0,,69.7,51,0,69.4,0,69.6,0,71,0,
2022-04-01,00:35:00,auto,compressorCoolOff,,Sleep,70.2,65.2,70.1,51,57.7,0,0,0,0,0,0,,69.7,51,0,69.4,0,69.6,0,71,0,
2022-04-01,00:40:00,auto,compressorCoolOff,,Sleep,70.2,65.2,70.1,51,57.7,0,0,0,0,0,0,,69.7,51,0,69.4,0,69.6,0,71,0,
2022-04-01,00:45:00,auto,compressorCoolOff,,Sleep,70.2,65.2,70.1,51,57.7,0,0,0,0,0,0,,69.7,51,0,69.4,0,69.6,0,71,0,
2022-04-01,00:50:00,auto,compressorCoolOff,,Sleep,70.2,65.2,70.1,51,57.7,0,0,0,0,0,0,,69.7,51,0,69.4,0,69.6,0,71,0,
