#,Thermostat,identifier,311064582709
#,Thermostat,name,Home
#,Start,date,2022-02-01
#,End,date,2022-02-28

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Cool Stage 2 (sec),Heat Stage 1 (sec),Heat Stage 2 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Downstairs (F),Downstairs2,Kids' Room (F),Kids' Room2,Bedroom (F),Bedroom2
2022-01-31,23:00:00,auto,heatOff,,Sleep,70.2,65.2,66.3,59,56.2,0,0,0,0,0,0,,66.2,59,0,67.4,0,67.2,0,67.6,0,
2022-01-31,23:05:00,auto,heatOff,,Sleep,70.2,65.2,66.5,59,56.2,0,0,0,0,0,0,,66.2,59,0,67.4,0,67.2,0,67.6,0,
2022-01-31,23:10:00,auto,heatOff,,Sleep,70.2,65.2,66.7,59,56.2,0,0,0,0,0,0,,66.2,59,0,67.4,0,67.2,0,67.6,0,
2022-01-31,23:15:00,auto,heatOff,,Sleep,70.2,65.2,66.8,59,56.2,0,0,0,0,0,0,,66.2,59,0,67.4,0,67.2,0,67.4,0,
2022-01-31,23:20:00,auto,heatOff,,Sleep,70.2,65.2,66.8,59,56.2,0,0,0,0,0,0,,66.2,59,0,67.4,0,67.2,0,67.4,0,
2022-01-31,23:25:00,auto,heatOff,,Sleep,70.2,65.2,66.9,59,56.2,0,0,0,0,0,0,,66.2,59,0,67.4,0,67.2,0,67.5,0,
2022-01-31,23:30:00,auto,heatOff,,Sleep,70.2,65.2,66.9,58,56,0,0,0,0,0,0,,66.2,58,0,67.4,0,67.2,0,67.4,0,
2022-01-31,23:35:00,auto,heatOff,,Sleep,70.2,65.2,66.9,57,56,0,0,0,0,0,0,,66.2,57,0,67.4,0,67.2,0,67.4,0,
2022-01-31,23:40:00,auto,heatOff,,Sleep,70.2,65.2,66.9,58,56,0,0,0,0,0,0,,66.2,58,0,67.4,0,67.2,0,67.4,0,
2022-01-31,23:45:00,auto,heatOff,,Sleep,70.2,65.2,66.9,57,56,0,0,0,0,0,0,,66.2,57,0,67.2,0,67.2,0,67.4,0,
2022-01-31,23:50:00,auto,heatOff,,Sleep,70.2,65.2,66.9,57,56,0,0,0,0,0,0,,66.1,57,0,67.2,0,67.2,0,67.4,0,
2022-01-31,23:55:00,auto,heatOff,,Sleep,70.2,65.2,66.9,57,56,0,0,0,0,0,0,,66.1,57,0,67.2,0,67.2,0,67.4,0,
2022-02-01,00:00:00,auto,heatOff,,Sleep,70.2,65.2,66.9,58,56,0,0,0,0,0,0,,66.1,58,0,67.2,0,67.2,0,67.4,0,
2022-02-01,00:05:00,auto,heatOff,,Sleep,70.2,65.2,66.9,58,56,0,0,0,0,0,0,,66.1,58,0,67.2,0,67.2,0,67.4,0,
2022-02-01,00:10:00,auto,heatOff,,Sleep,70.2,65.2,66.9,58,56,0,0,0,0,0,0,,66.1,58,0,67.2,0,67.3,0,67.4,0,
2022-02-01,00:15:00,auto,heatOff,,Sleep,70.2,65.2,66.8,58,56,0,0,0,0,0,0,,66,58,0,67.2,0,67.2,0,67.4,0,
2022-02-01,00:20:00,auto,heatOff,,Sleep,70.2,65.2,66.8,58,56,0,0,0,0,0,0,,66,58,1,67.2,0,67.3,0,67.4,0,
2022-02-01,00:25:00,auto,heatOff,,Sleep,70.2,65.2,66.8,59,56,0,0,0,0,0,0,,66.1,59,0,67.2,0,67.4,0,67.4,0,
2022-02-01,00:30:00,auto,heatOff,,Sleep,70.2,65.2,66.7,59,56,0,0,0,0,0,0,,66.2,59,0,67.2,0,67.2,0,67.4,0,
2022-02-01,00:35:00,auto,heatOff,,Sleep,70.2,65.2,66.6,58,56,0,0,0,0,0,0,,66.2,58,0,67.2,0,67.3,0,67.4,0,
2022-02-01,00:40:00,auto,heatOff,,Sleep,70.2,65.2,66.5,58,56,0,0,0,0,0,0,,66.1,58,1,67.1,0,67.4,0,67.4,0,
2022-02-01,00:45:00,auto,heatOff,,Sleep,70.2,65.2,66.2,58,56,0,0,0,0,0,0,,66.1,58,0,67.1,0,67.2,0,67.4,0,
2022-02-01,00:50:00,auto,heatOff,,Sleep,70.2,65.2,66.1,58,56,0,0,0,0,0,0,,66.1,58,0,67.1,0,67.3,0,67.4,0,
2022-02-01,00:55:00,auto,heatOff,,Sleep,70.2,65.2,66.1,58,56,0,0,0,0,0,0,,66.1,58,0,67.1,0,67.2,0,67.2,0,
2022-02-01,01:00:00,auto,heatOff,,Sleep,70.2,65.2,66.1,58,55.1,0,0,0,0,0,0,,66.1,58,0,67.1,0,67.3,0,67.3,0,
2022-02-01,01:05:00,auto,heatOff,,Sleep,70.2,65.2,66.1,58,55.1,0,0,0,0,0,0,,66.1,58,0,67.1,0,67.2,0,67.2,0,
2022-02-01,01:10:00,auto,heatOff,,Sleep,70.2,65.2,66,58,55.1,0,0,0,0,0,0,,66,58,0,67.1,0,67.3,0,67.2,0,
2022-02-01,01:15:00,auto,heatOff,,Sleep,70.2,65.2,66.1,58,55.1,0,0,0,0,0,0,,66,58,0,67,0,67.2,0,67.2,0,
2022-02-01,01:20:00,auto,heatOff,,Sleep,70.2,65.2,66.4,58,55.1,0,0,0,0,0,0,,66,58,0,66.9,0,67.3,0,67.2,0,
2022-02-01,01:25:00,auto,heatOff,,Sleep,70.2,65.2,66.5,58,55.1,0,0,0,0,0,0,,66,58,0,67,0,67.2,0,67.2,0,
2022-02-01,01:30:00,auto,heatOff,,Sleep,70.2,65.2,66.6,58,55,0,0,0,0,0,0,,66,58,0,66.9,0,67.3,0,67.2,0,
2022-02-01,01:35:00,auto,heatOff,,Sleep,70.2,65.2,66.7,58,55,0,0,0,0,0,0,,66,58,0,66.9,0,67.4,0,67.2,0,
2022-02-01,01:40:00,auto,heatOff,,Sleep,70.2,65.2,66.7,58,55,0,0,0,0,0,0,,66,58,0,66.9,0,67.2,0,67.2,0,
2022-02-01,01:45:00,auto,heatOff,,Sleep,70.2,65.2,66.8,58,55,0,0,0,0,0,0,,66,58,0,66.9,0,67.2,0,67.2,0,
2022-02-01,01:50:00,auto,heatOff,,Sleep,70.2,65.2,66.7,58,55,0,0,0,0,0,0,,65.9,58,0,66.9,0,67.2,0,67.2,0,
2022-02-01,01:55:00,auto,heatOff,,Sleep,70.2,65.2,66.7,58,55,0,0,0,0,0,0,,65.9,58,0,66.9,0,67.2,0,67.2,0,
2022-02-01,02:00:00,auto,heatOff,,Sleep,70.2,65.2,66.7,58,53.3,0,0,0,0,0,0,,65.9,58,0,66.9,0,67.2,0,67.2,0,
2022-02-01,02:05:00,auto,heatOff,,Sleep,70.2,65.2,66.7,58,53.3,0,0,0,0,0,0,,65.9,58,0,66.9,0,67.2,0,67.2,0,
2022-02-01,02:10:00,auto,heatOff,,Sleep,70.2,65.2,66.7,58,53.3,0,0,0,0,0,0,,65.9,58,0,66.9,0,67.2,0,67.1,0,
2022-02-01,02:15:00,auto,heatOff,,Sleep,70.2,65.2,66.7,58,53.3,0,0,0,0,0,0,,65.8,58,0,66.9,0,67.2,0,67.1,0,
2022-02-01,02:20:00,auto,heatOff,,Sleep,70.2,65.2,66.7,58,53.3,0,0,0,0,0,0,,65.8,58,0,66.7,0,67.2,0,67.2,0,
2022-02-01,02:25:00,auto,heatOff,,Sleep,70.2,65.2,66.7,58,53.3,0,0,0,0,0,0,,65.8,58,0,66.7,0,67.2,0,67.1,0,
2022-02-01,02:30:00,auto,heatOff,,Sleep,70.2,65.2,66.7,57,53.3,0,0,0,0,0,0,,65.8,57,0,66.8,0,67.2,0,67.1,0,
2022-02-01,02:35:00,auto,heatOff,,Sleep,70.2,65.2,66.7,57,53.3,0,0,0,0,0,0,,65.8,57,0,66.7,0,67.2,0,67.1,0,
2022-02-01,02:40:00,auto,heatOff,,Sleep,70.2,65.2,66.7,56,53.3,0,0,0,0,0,0,,65.8,56,0,66.7,0,67.2,0,67.1,0,
2022-02-01,02:45:00,auto,heatOff,,Sleep,70.2,65.2,66.6,56,53.3,0,0,0,0,0,0,,65.7,56,0,66.7,0,67.2,0,67.1,0,
2022-02-01,02:50:00,auto,heatOff,,Sleep,70.2,65.2,66.6,56,53.3,0,0,0,0,0,0,,65.7,56,0,66.7,0,67.2,0,67.1,0,
